Zeit;TE1;TM11;TM12;UBE1;TE2;TM21;TM22;UBE2;UCE;IC
1004.231436;2443;2455;2465;430;2772;2735;2735;424;2924;0
1004.732165;2443;2465;2465;430;2772;2735;2735;424;2924;0
1005.232275;2453;2445;2465;431;2782;2735;2735;425;2924;0
1005.732204;2443;2465;2465;431;2772;2735;2735;424;2921;0
1006.231896;2443;2455;2465;431;2772;2725;2735;424;2928;0
1006.731964;2443;2465;2465;431;2772;2735;2725;424;2924;0
1007.232503;2443;2455;2465;431;2772;2735;2725;424;2924;0
1007.73163;2443;2465;2465;430;2772;2725;2725;424;2928;0
1008.23243;2453;2455;2465;431;2802;2725;2725;424;2928;0
1008.732041;2453;2465;2465;431;2763;2735;2725;425;2924;0
1009.232921;2463;2465;2465;431;2753;2725;2725;425;2921;0
1009.73352;2463;2455;2465;431;2792;2725;2725;424;2921;0
1010.23347;2443;2465;2465;431;2772;2725;2725;425;2921;0
1010.732443;2463;2490;2465;431;2772;2725;2725;425;2924;0
1011.231688;2453;2465;2455;430;2763;2705;2725;424;2921;0
1011.732032;2453;2480;2455;431;2763;2725;2715;425;2921;0
1012.232372;2473;2455;2455;431;2763;2725;2715;425;2924;0
1012.732581;2443;2465;2465;430;2753;2715;2725;425;2928;0
1013.233263;2453;2455;2455;431;2763;2725;2715;425;2924;0
1013.731225;2443;2465;2455;431;2753;2735;2715;425;2928;0
1014.231437;2443;2465;2465;430;2772;2715;2715;425;2921;0
1014.731629;2473;2455;2465;430;2745;2715;2715;425;2924;0
1015.231729;2453;2455;2465;430;2763;2705;2715;425;2924;0
1015.73217;2453;2455;2455;431;2745;2715;2715;425;2928;0
1016.232515;2443;2455;2465;431;2772;2715;2705;425;2924;0
1016.731886;2463;2465;2465;431;2753;2705;2705;425;2921;0
1017.232882;2443;2465;2455;431;2753;2705;2715;425;2924;0
1017.732101;2473;2465;2455;431;2745;2705;2705;425;2928;0
1018.231967;2473;2455;2455;430;2763;2705;2705;425;2924;0
1018.732774;2463;2455;2455;430;2753;2705;2705;425;2924;0
1019.232324;2463;2465;2455;431;2735;2705;2705;425;2924;0
1019.731917;2473;2465;2455;431;2745;2695;2705;425;2921;0
1020.232692;2473;2455;2455;431;2763;2705;2705;425;2928;0
1020.732576;2443;2455;2455;431;2735;2705;2705;425;2924;0
1021.232711;2443;2455;2455;431;2735;2695;2695;425;2928;0
1021.731447;2436;2455;2455;431;2763;2705;2695;425;2924;0
1022.232921;2443;2455;2465;431;2753;2695;2705;425;2928;0
1022.732284;2443;2455;2455;431;2735;2695;2715;425;2928;0
1023.23138;2443;2455;2455;431;2753;2695;2695;424;2924;0
1023.731578;2443;2465;2455;431;2735;2690;2695;425;2921;0
1024.233185;2463;2455;2465;431;2735;2695;2695;426;2924;0
1024.732713;2463;2455;2455;431;2753;2695;2695;425;2921;0
1025.232823;2443;2455;2455;431;2735;2695;2695;425;2921;0
1025.73292;2443;2455;2455;431;2753;2695;2695;425;2921;0
1026.232905;2443;2455;2445;430;2735;2695;2695;425;2924;0
1026.731465;2433;2455;2455;431;2725;2690;2690;426;2924;0
1027.231848;2453;2455;2455;431;2745;2690;2695;425;2928;0
1027.732132;2443;2455;2455;431;2735;2690;2690;425;2928;0
1028.231444;2443;2455;2455;431;2735;2690;2695;425;2924;0
1028.731628;2443;2455;2455;431;2735;2690;2690;425;2924;0
1029.232264;2473;2455;2455;431;2745;2690;2690;426;2924;0
1029.731542;2443;2455;2455;431;2735;2690;2690;424;2924;0
1030.232034;2443;2455;2455;431;2716;2690;2680;425;2924;0
1030.731448;2443;2455;2455;431;2735;2690;2690;425;2928;0
1031.232569;2453;2455;2455;431;2725;2690;2680;426;2921;0
1031.731858;2426;2430;2455;430;2716;2690;2690;426;2924;0
1032.231336;2443;2455;2455;431;2735;2680;2680;426;2921;0
1032.732296;2443;2440;2455;431;2696;2680;2680;426;2924;0
1033.231906;2443;2455;2455;431;2735;2680;2670;425;2928;0
1033.732015;2443;2445;2445;431;2735;2680;2680;426;2924;0
1034.232806;2443;2445;2445;431;2716;2680;2680;426;2921;0
1034.732641;2443;2445;2465;429;2735;2680;2680;426;2924;0
1035.232401;2473;2455;2445;431;2745;2680;2680;425;2924;0
1035.732236;2453;2445;2455;431;2745;2680;2670;426;2928;0
1036.232872;2443;2455;2455;430;2716;2670;2680;426;2924;0
1036.732896;2443;2445;2455;431;2716;2670;2680;426;2928;0
1037.233483;2443;2445;2455;431;2716;2670;2680;426;2924;0
1037.731873;2426;2445;2455;431;2716;2670;2680;426;2924;0
1038.233156;2426;2455;2430;431;2735;2670;2670;426;2924;0
1038.731589;2443;2445;2455;431;2716;2670;2680;426;2924;0
1039.232408;2443;2445;2455;431;2696;2670;2670;426;2924;0
1039.731294;2443;2445;2455;431;2716;2660;2660;426;2921;0
1040.232521;2426;2445;2445;431;2716;2660;2660;426;2928;0
1040.732352;2443;2445;2455;431;2696;2660;2680;426;2928;0
1041.23195;2443;2445;2455;431;2716;2695;2670;426;2924;0
1041.731946;2426;2445;2445;431;2716;2660;2660;426;2924;0
1042.232557;2426;2445;2445;431;2696;2660;2660;426;2924;0
1042.733002;2443;2445;2455;431;2716;2660;2660;426;2924;0
1043.232869;2443;2445;2445;430;2696;2660;2660;426;2928;0
1043.731196;2443;2455;2455;431;2696;2660;2660;426;2924;0
1044.231951;2443;2455;2455;431;2696;2660;2660;426;2924;0
1044.732228;2443;2445;2445;431;2696;2650;2660;427;2924;0
1045.231809;2443;2445;2455;431;2696;2660;2660;426;2928;0
1045.732002;2426;2445;2445;431;2716;2660;2660;426;2924;0
1046.232144;2436;2440;2455;431;2686;2660;2660;426;2928;0
1046.732884;2443;2455;2455;431;2696;2660;2660;426;2924;0
1047.2327;2426;2445;2455;430;2696;2660;2660;427;2924;0
1047.732049;2443;2445;2455;431;2676;2660;2660;426;2928;0
1048.232404;2443;2445;2445;431;2696;2660;2660;426;2924;0
1048.732048;2453;2445;2455;431;2706;2650;2660;426;2924;0
1049.231571;2453;2445;2455;431;2686;2650;2650;427;2928;0
1049.733188;2443;2455;2455;431;2716;2650;2650;427;2921;0
1050.233111;2453;2445;2455;431;2706;2650;2650;426;2921;0
1050.732756;2426;2445;2455;431;2696;2650;2650;427;2924;0
1051.232764;2443;2445;2445;431;2696;2650;2650;426;2918;0
1051.73174;2443;2445;2445;431;2696;2650;2650;427;2924;0
1052.231795;2443;2445;2455;431;2696;2650;2660;427;2924;0
1052.732204;2443;2445;2455;431;2696;2645;2650;427;2924;0
1053.231857;2453;2445;2445;431;2686;2645;2650;427;2928;0
1053.731506;2453;2445;2445;431;2706;2650;2650;427;2924;0
1054.232941;2453;2445;2455;431;2686;2650;2650;427;2928;0
1054.732468;2426;2445;2445;431;2696;2650;2645;427;2924;0
1055.233502;2453;2445;2445;431;2706;2660;2650;427;2924;0
1055.732577;2453;2445;2455;431;2666;2645;2650;427;2928;0
1056.231705;2473;2455;2445;431;2706;2645;2650;426;2921;0
1056.731945;2443;2445;2445;431;2676;2645;2650;427;2928;0
1057.232336;2473;2465;2445;431;2706;2650;2645;427;2924;0
1057.732298;2443;2445;2445;431;2696;2645;2645;427;2924;0
1058.233052;2443;2455;2445;431;2676;2645;2650;427;2924;0
1058.732598;2453;2445;2465;431;2686;2645;2645;427;2928;0
1059.232676;2436;2475;2445;431;2686;2645;2645;426;2924;0
1059.733131;2426;2445;2455;431;2696;2645;2645;427;2928;0
1060.232868;2453;2445;2445;431;2686;2645;2645;427;2924;0
1060.731832;2443;2445;2445;431;2676;2645;2645;427;2921;0
1061.232477;2426;2445;2445;431;2656;2635;2645;427;2928;0
1061.731926;2426;2445;2445;431;2676;2635;2645;427;2921;0
1062.232387;2443;2445;2445;431;2656;2645;2645;427;2924;0
1062.732654;2443;2445;2445;431;2676;2635;2645;427;2924;0
1063.231769;2443;2445;2445;431;2676;2635;2645;427;2928;0
1063.732225;2443;2445;2445;431;2676;2645;2635;427;2921;0
1064.232186;2443;2445;2445;431;2676;2635;2635;427;2924;0
1064.731782;2426;2445;2445;431;2656;2635;2645;427;2924;0
1065.23163;2443;2445;2445;431;2676;2635;2645;427;2928;0
1065.732994;2443;2440;2445;431;2676;2635;2635;427;2921;0
1066.232008;2426;2445;2445;431;2676;2635;2635;427;2918;0
1066.731817;2443;2445;2445;431;2696;2635;2645;427;2921;0
1067.233047;2426;2445;2445;431;2656;2625;2635;427;2921;0
1067.732104;2453;2445;2445;431;2666;2625;2635;428;2928;0
1068.232927;2443;2445;2445;431;2656;2635;2635;427;2924;0
1068.731882;2443;2440;2445;431;2676;2635;2635;427;2921;0
1069.232827;2443;2445;2445;431;2676;2635;2625;427;2924;0
1069.732277;2453;2445;2445;431;2666;2625;2625;428;2924;0
1070.232502;2443;2440;2445;431;2656;2625;2625;428;2924;0
1070.733036;2426;2445;2445;431;2676;2635;2635;427;2928;0
1071.232926;2436;2445;2445;431;2666;2625;2625;427;2928;0
1071.730924;2426;2440;2445;431;2656;2625;2635;428;2924;0
1072.232824;2443;2445;2445;431;2656;2625;2625;427;2924;0
1072.73313;2443;2440;2445;431;2656;2625;2625;428;2924;0
1073.232832;2453;2445;2445;431;2666;2625;2625;428;2924;0
1073.731962;2426;2440;2445;431;2656;2625;2625;427;2915;0
1074.231851;2443;2445;2445;431;2676;2625;2625;428;2928;0
1074.731658;2443;2430;2445;431;2676;2625;2625;428;2921;0
1075.232118;2426;2440;2445;431;2656;2625;2615;428;2928;0
1075.732619;2426;2445;2445;431;2656;2625;2625;428;2921;0
1076.231879;2443;2440;2445;430;2656;2625;2625;427;2924;0
1076.731585;2453;2440;2445;431;2666;2625;2615;428;2924;0
1077.232389;2443;2445;2445;431;2636;2615;2625;428;2924;0
1077.731953;2443;2440;2445;431;2656;2615;2615;428;2924;0
1078.232411;2414;2445;2445;432;2627;2625;2615;428;2924;0
1078.732785;2426;2440;2440;431;2656;2615;2615;428;2924;0
1079.232953;2436;2440;2445;431;2646;2615;2615;427;2924;0
1079.73303;2443;2440;2445;431;2636;2615;2615;428;2924;0
1080.232399;2443;2445;2445;431;2656;2615;2615;428;2921;0
1080.731664;2426;2440;2430;431;2636;2615;2615;428;2924;0
1081.232987;2443;2445;2445;431;2656;2615;2615;428;2928;0
1081.732646;2426;2445;2445;431;2636;2615;2615;428;2928;0
1082.232721;2426;2445;2445;432;2656;2615;2615;427;2924;0
1082.732412;2426;2440;2445;431;2636;2615;2605;428;2924;0
1083.231782;2443;2440;2445;431;2656;2605;2615;428;2924;0
1083.732766;2443;2445;2455;431;2656;2605;2615;428;2928;0
1084.231791;2443;2440;2440;431;2636;2615;2635;428;2924;0
1084.73256;2426;2445;2445;431;2656;2605;2615;428;2924;0
1085.233084;2426;2445;2445;431;2636;2615;2615;428;2924;0
1085.731934;2443;2440;2445;431;2636;2615;2605;428;2924;0
1086.232658;2443;2440;2445;431;2656;2605;2605;428;2928;0
1086.731889;2443;2440;2445;431;2636;2600;2605;428;2921;0
1087.232769;2443;2440;2440;431;2636;2605;2605;428;2928;0
1087.732401;2426;2440;2445;431;2636;2605;2605;428;2921;0
1088.232815;2426;2440;2445;431;2619;2605;2615;428;2924;0
1088.73194;2436;2445;2440;431;2629;2605;2605;428;2921;0
1089.232647;2426;2440;2445;431;2636;2605;2605;428;2924;0
1089.73294;2426;2440;2440;431;2636;2600;2605;428;2924;0
1090.233309;2426;2440;2440;431;2656;2580;2605;428;2924;0
1090.731489;2416;2440;2440;431;2636;2605;2605;428;2921;0
1091.232288;2443;2440;2440;431;2619;2600;2605;428;2928;0
1091.732111;2426;2440;2440;431;2636;2605;2605;428;2928;0
1092.232339;2443;2445;2445;431;2656;2600;2605;428;2928;0
1092.731416;2426;2440;2440;431;2636;2600;2600;428;2924;0
1093.232736;2416;2445;2440;431;2656;2600;2600;428;2921;0
1093.733025;2433;2440;2445;431;2646;2600;2600;428;2924;0
1094.231782;2443;2440;2440;432;2636;2600;2600;428;2924;0
1094.732416;2416;2440;2440;432;2636;2600;2605;428;2928;0
1095.232433;2426;2440;2445;431;2619;2600;2600;428;2924;0
1095.73251;2443;2430;2440;431;2636;2600;2600;428;2924;0
1096.232665;2436;2440;2440;431;2646;2600;2600;428;2924;0
1096.731519;2443;2440;2440;431;2636;2600;2600;428;2924;0
1097.232489;2443;2440;2440;431;2619;2605;2600;428;2921;0
1097.732799;2426;2440;2440;431;2619;2590;2600;428;2924;0
1098.232468;2443;2440;2440;431;2619;2600;2600;428;2921;0
1098.731908;2443;2440;2440;431;2619;2600;2600;429;2924;0
1099.232563;2426;2440;2440;431;2619;2600;2600;429;2928;0
1099.732345;2406;2445;2440;431;2617;2600;2600;428;2924;0
1100.232149;2443;2440;2440;431;2619;2590;2600;429;2924;0
1100.732416;2426;2440;2440;431;2619;2590;2615;429;2928;0
1101.233832;2426;2440;2440;431;2636;2590;2600;429;2924;0
1101.73197;2426;2440;2440;431;2619;2590;2590;428;2924;0
1102.232296;2416;2440;2440;431;2609;2590;2600;429;2924;0
1102.733022;2426;2440;2440;432;2619;2600;2600;429;2924;0
1103.233677;2426;2440;2465;431;2636;2590;2590;429;2928;0
1103.732845;2426;2430;2440;431;2619;2590;2590;428;2921;0
1104.232268;2443;2440;2410;431;2599;2590;2600;429;2928;0
1104.731808;2426;2440;2440;432;2619;2590;2590;429;2924;0
1105.231831;2436;2430;2440;431;2629;2590;2590;428;2924;0
1105.733292;2426;2440;2440;431;2619;2580;2590;429;2921;0
1106.231769;2426;2440;2440;431;2619;2590;2590;428;2928;0
1106.73171;2426;2430;2440;432;2619;2590;2590;428;2924;0
1107.232501;2416;2430;2440;431;2599;2590;2590;429;2924;0
1107.731819;2443;2440;2440;431;2599;2590;2590;429;2924;0
1108.231753;2443;2440;2440;432;2580;2580;2580;429;2928;0
1108.73224;2436;2440;2440;431;2629;2590;2580;428;2924;0
1109.23145;2416;2440;2440;432;2599;2590;2580;429;2928;0
1109.733131;2436;2440;2440;431;2629;2580;2580;429;2924;0
1110.233728;2426;2440;2440;431;2619;2580;2580;429;2924;0
1110.731473;2426;2440;2440;432;2599;2580;2580;429;2924;0
1111.231551;2426;2440;2440;431;2619;2580;2580;429;2924;0
1111.73186;2426;2440;2440;431;2636;2580;2590;429;2924;0
1112.23318;2416;2430;2440;432;2619;2580;2580;429;2928;0
1112.73266;2443;2430;2430;431;2619;2580;2580;429;2924;0
1113.232583;2426;2440;2440;431;2619;2580;2580;429;2924;0
1113.732176;2426;2440;2440;432;2599;2580;2580;429;2928;0
1114.231987;2426;2440;2440;432;2619;2580;2570;428;2921;0
1114.732271;2436;2420;2440;431;2629;2580;2580;429;2924;0
1115.232421;2426;2430;2430;432;2599;2580;2580;429;2924;0
1115.733338;2441;2430;2430;430;2634;2580;2580;429;2921;0
1116.233977;2426;2440;2430;431;2599;2580;2580;429;2924;0
1116.731312;2443;2440;2440;431;2619;2570;2580;429;2924;0
1117.231847;2426;2440;2440;431;2619;2570;2570;429;2924;0
1117.731624;2426;2440;2440;431;2599;2570;2580;429;2928;0
1118.232498;2426;2440;2440;431;2599;2570;2580;429;2924;0
1118.731503;2443;2440;2440;431;2599;2570;2580;429;2928;0
1119.232383;2426;2440;2440;431;2619;2570;2580;429;2921;0
1119.73176;2426;2430;2440;431;2619;2570;2570;429;2924;0
1120.231909;2426;2440;2420;431;2619;2570;2570;429;2928;0
1120.731508;2426;2430;2440;432;2599;2570;2570;429;2924;0
1121.232377;2426;2430;2430;431;2599;2570;2570;429;2924;0
1121.731145;2426;2430;2430;431;2619;2570;2570;429;2921;0
1122.231982;2426;2440;2420;431;2599;2565;2570;429;2924;0
1122.732343;2426;2430;2440;431;2619;2570;2570;429;2928;0
1123.232803;2436;2445;2430;431;2589;2570;2570;429;2924;0
1123.73219;2416;2440;2440;431;2580;2570;2570;429;2924;0
1124.233251;2426;2430;2440;431;2619;2570;2570;429;2924;0
1124.732855;2396;2440;2440;432;2619;2565;2570;429;2918;0
1125.231678;2426;2440;2440;432;2599;2570;2570;429;2921;0
1125.731552;2416;2440;2430;431;2599;2565;2570;429;2924;0
1126.232126;2416;2420;2440;431;2580;2565;2570;429;2924;0
1126.732031;2426;2440;2440;431;2599;2565;2570;429;2928;0
1127.23244;2426;2430;2440;431;2580;2565;2570;429;2924;0
1127.731559;2426;2440;2430;431;2580;2565;2570;429;2928;0
1128.232595;2426;2440;2440;432;2580;2565;2565;429;2921;0
1128.732187;2426;2440;2440;432;2599;2565;2565;429;2928;0
1129.23188;2426;2430;2440;432;2580;2565;2565;429;2921;0
1129.731853;2426;2430;2430;431;2599;2565;2565;430;2924;0
1130.233682;2416;2430;2430;431;2580;2565;2565;429;2924;0
1130.731941;2416;2430;2430;431;2599;2565;2565;428;2924;0
1131.232513;2426;2430;2430;431;2580;2565;2565;429;2928;0
1131.732397;2426;2430;2445;432;2580;2565;2555;429;2924;0
1132.231698;2426;2430;2430;431;2580;2565;2565;429;2924;0
1132.731851;2416;2430;2430;432;2580;2555;2565;429;2924;0
1133.232317;2426;2430;2440;431;2599;2555;2565;429;2924;0
1133.73213;2426;2430;2430;431;2580;2565;2565;429;2924;0
1134.232795;2426;2430;2440;431;2599;2555;2565;430;2924;0
1134.733152;2426;2430;2440;432;2619;2555;2565;429;2924;0
1135.232735;2426;2430;2430;431;2580;2555;2555;430;2921;0
1135.732572;2416;2430;2430;432;2580;2555;2555;430;2924;0
1136.232277;2426;2440;2430;431;2580;2555;2555;430;2924;0
1136.731969;2406;2430;2430;432;2609;2565;2555;429;2928;0
1137.231762;2443;2430;2440;431;2580;2555;2565;430;2924;0
1137.731819;2416;2430;2440;432;2580;2555;2555;429;2924;0
1138.233998;2426;2430;2440;431;2580;2555;2565;430;2928;0
1138.732114;2443;2420;2430;431;2580;2555;2555;429;2928;0
1139.232767;2426;2430;2430;431;2599;2555;2555;430;2931;0
1139.732468;2416;2430;2430;431;2580;2555;2555;429;2924;0
1140.23299;2416;2420;2440;431;2570;2555;2545;430;2928;0
1140.733347;2426;2430;2430;431;2580;2555;2555;429;2928;0
1141.232512;2426;2430;2430;432;2580;2555;2555;429;2928;0
1141.731267;2443;2420;2430;432;2580;2555;2555;430;2921;0
1142.233182;2426;2430;2430;432;2580;2555;2555;429;2924;0
1142.732727;2426;2420;2430;431;2599;2545;2555;430;2924;0
1143.232198;2436;2430;2430;432;2589;2545;2555;430;2924;0
1143.732793;2426;2430;2430;432;2560;2545;2555;430;2924;0
1144.232719;2426;2420;2430;432;2580;2545;2555;430;2928;0
1144.732174;2426;2430;2430;432;2580;2555;2555;430;2924;0
1145.233238;2443;2420;2430;431;2580;2545;2555;430;2924;0
1145.731982;2443;2420;2430;432;2580;2545;2545;429;2924;0
1146.233223;2426;2430;2430;432;2560;2555;2545;430;2921;0
1146.732802;2426;2430;2430;432;2560;2545;2545;430;2921;0
1147.23287;2416;2430;2430;431;2580;2545;2555;430;2924;0
1147.732108;2416;2430;2430;432;2580;2545;2555;430;2924;0
1148.232308;2426;2430;2400;432;2580;2520;2545;430;2924;0
1148.732534;2426;2420;2430;432;2580;2545;2545;430;2924;0
1149.232761;2426;2420;2430;431;2580;2545;2545;430;2924;0
1149.731627;2426;2430;2430;431;2580;2545;2545;430;2928;0
1150.233392;2426;2420;2430;432;2560;2545;2545;430;2924;0
1150.732259;2426;2430;2430;432;2580;2545;2545;430;2928;0
1151.232803;2416;2430;2430;432;2580;2545;2545;430;2924;0
1151.732309;2426;2430;2430;432;2580;2535;2545;430;2924;0
1152.232968;2426;2420;2430;431;2580;2565;2545;430;2928;0
1152.732671;2416;2430;2430;432;2580;2535;2545;430;2928;0
1153.231627;2426;2430;2430;432;2560;2545;2545;430;2924;0
1153.7323;2443;2430;2430;431;2580;2545;2545;430;2924;0
1154.232847;2416;2430;2420;431;2580;2535;2535;430;2924;0
1154.731826;2426;2430;2430;432;2580;2535;2545;430;2928;0
1155.232881;2416;2420;2430;432;2560;2545;2545;430;2924;0
1155.732443;2416;2430;2430;432;2560;2535;2545;430;2921;0
1156.23198;2426;2420;2430;432;2560;2535;2545;430;2924;0
1156.732005;2426;2420;2430;432;2580;2535;2545;430;2924;0
1157.231943;2396;2420;2430;431;2580;2545;2545;430;2921;0
1157.73163;2416;2420;2430;432;2530;2545;2535;430;2928;0
1158.232818;2416;2420;2430;432;2560;2525;2545;430;2924;0
1158.732362;2426;2420;2430;431;2540;2535;2535;430;2924;0
1159.232563;2443;2420;2430;431;2580;2535;2545;430;2924;0
1159.732706;2416;2420;2420;432;2540;2535;2535;430;2924;0
1160.231859;2426;2420;2420;432;2560;2535;2535;430;2924;0
1160.732815;2426;2420;2430;432;2560;2535;2535;430;2924;0
1161.232016;2443;2420;2430;432;2580;2535;2535;430;2921;0
1161.729948;2426;2420;2420;431;2560;2535;2535;430;2924;0
1162.231932;2416;2430;2420;432;2560;2535;2535;430;2928;0
1162.731581;2426;2420;2420;432;2560;2525;2535;429;2924;0
1163.231469;2416;2410;2420;431;2560;2535;2545;430;2928;0
1163.732431;2416;2420;2430;432;2540;2535;2535;430;2924;0
1164.231444;2396;2420;2420;432;2580;2535;2535;430;2928;0
1164.731928;2426;2420;2430;432;2560;2535;2535;430;2928;0
1165.232594;2426;2420;2420;432;2560;2535;2535;430;2924;0
1165.732176;2416;2420;2420;432;2560;2525;2535;431;2924;0
1166.232571;2416;2420;2420;432;2560;2535;2525;430;2924;0
1166.731971;2426;2430;2420;432;2560;2525;2535;430;2924;0
1167.232284;2426;2420;2430;431;2560;2525;2525;430;2924;0
1167.732566;2426;2420;2420;431;2560;2525;2525;430;2921;0
1168.233788;2416;2420;2420;432;2540;2535;2525;430;2924;0
1168.732948;2396;2420;2430;431;2560;2525;2535;430;2924;0
1169.23034;2426;2420;2430;432;2560;2525;2525;429;2924;0
1169.733893;2406;2420;2420;432;2550;2525;2525;431;2924;0
1170.232856;2396;2420;2430;432;2540;2525;2525;430;2921;0
1170.73366;2416;2420;2420;432;2540;2525;2535;431;2928;0
1171.233679;2416;2420;2420;432;2560;2525;2525;430;2924;0
1171.732913;2426;2420;2430;432;2560;2525;2525;430;2928;0
1172.232027;2426;2420;2420;432;2560;2525;2525;430;2928;0
1172.732784;2416;2420;2430;432;2580;2525;2525;430;2928;0
1173.231866;2426;2420;2420;431;2560;2525;2525;431;2921;0
1173.733815;2416;2420;2420;431;2540;2520;2525;431;2924;0
1174.232327;2416;2420;2420;432;2560;2525;2525;431;2924;0
1174.733807;2426;2420;2420;432;2540;2525;2525;430;2924;0
1175.232606;2426;2420;2420;432;2540;2525;2525;430;2924;0
1175.733095;2416;2420;2420;432;2540;2525;2525;431;2924;0
1176.2321;2426;2385;2420;433;2540;2525;2525;431;2928;0
1176.732873;2426;2420;2410;432;2540;2525;2525;431;2928;0
1177.232819;2416;2420;2420;432;2540;2525;2525;430;2924;0
1177.732757;2396;2420;2420;432;2560;2520;2520;430;2924;0
1178.232653;2396;2420;2420;432;2560;2525;2525;430;2928;0
1178.732814;2426;2420;2420;431;2540;2520;2525;431;2924;0
1179.232448;2416;2420;2430;431;2540;2525;2525;430;2924;0
1179.732712;2426;2420;2420;432;2560;2520;2525;430;2928;0
1180.233116;2416;2420;2420;432;2540;2520;2525;430;2928;0
1180.733235;2426;2420;2420;432;2560;2525;2535;431;2924;0
1181.233198;2426;2430;2430;432;2560;2520;2525;430;2921;0
1181.733261;2416;2420;2420;432;2540;2520;2520;431;2924;0
1182.233284;2416;2420;2420;432;2540;2520;2525;431;2928;0
1182.731893;2426;2420;2420;432;2540;2520;2520;431;2924;0
1183.232762;2426;2420;2420;432;2560;2520;2525;431;2924;0
1183.73281;2416;2420;2420;432;2560;2520;2520;431;2928;0
1184.233636;2416;2420;2420;432;2580;2520;2520;431;2931;0
1184.732494;2396;2410;2420;432;2540;2520;2520;430;2928;0
1185.234494;2396;2420;2430;432;2560;2520;2520;430;2924;0
1185.73223;2426;2420;2420;432;2540;2520;2520;430;2924;0
1186.232493;2416;2420;2420;431;2540;2520;2520;431;2924;0
1186.732655;2416;2420;2420;432;2530;2520;2520;431;2924;0
1187.232124;2426;2420;2420;432;2540;2520;2520;431;2924;0
1187.732825;2416;2420;2420;432;2540;2520;2525;430;2928;0
1188.232619;2426;2420;2420;432;2560;2510;2545;431;2921;0
1188.733525;2416;2420;2420;432;2560;2520;2520;431;2924;0
1189.23339;2426;2420;2420;432;2540;2510;2520;431;2924;0
1189.732972;2426;2420;2420;432;2540;2510;2520;431;2924;0
1190.23287;2426;2420;2420;432;2523;2520;2520;431;2924;0
1190.732771;2426;2420;2400;431;2540;2510;2520;431;2924;0
1191.232758;2426;2420;2420;432;2560;2510;2520;431;2924;0
1191.732064;2416;2420;2420;432;2560;2535;2520;431;2931;0
1192.233135;2426;2420;2420;432;2540;2510;2520;431;2924;0
1192.73321;2426;2420;2430;432;2540;2520;2520;431;2928;0
1193.234052;2396;2420;2420;432;2540;2510;2520;431;2928;0
1193.731926;2396;2420;2420;432;2540;2510;2510;431;2928;0
1194.233626;2426;2420;2420;432;2540;2510;2510;431;2924;0
1194.732792;2426;2410;2420;432;2540;2520;2535;431;2921;0
1195.232336;2426;2420;2420;432;2540;2510;2510;431;2924;0
1195.732535;2396;2410;2420;432;2540;2510;2520;431;2928;0
1196.234138;2416;2420;2430;432;2540;2510;2510;431;2928;0
1196.732851;2426;2420;2420;432;2540;2510;2510;432;2924;0
1197.234122;2416;2420;2420;432;2540;2510;2520;431;2921;0
1197.731265;2426;2410;2420;432;2540;2510;2510;431;2924;0
1198.23235;2426;2410;2420;431;2540;2500;2520;431;2928;0
1198.732015;2426;2410;2420;432;2540;2510;2510;431;2921;0
1199.23255;2416;2420;2410;432;2523;2500;2510;431;2924;0
1199.733098;2426;2420;2420;432;2523;2510;2510;431;2928;0
1200.232405;2386;2410;2420;432;2530;2510;2510;431;2928;0
1200.733101;2416;2410;2420;432;2523;2510;2510;431;2928;0
1201.232879;2396;2410;2420;432;2523;2500;2510;431;2924;0
1201.732402;2406;2410;2420;432;2550;2500;2510;431;2924;0
1202.232908;2416;2410;2420;432;2523;2500;2510;431;2924;0
1202.733666;2426;2410;2420;432;2540;2500;2500;431;2924;0
1203.233407;2426;2410;2420;432;2540;2500;2510;431;2924;0
1203.733357;2416;2420;2420;432;2540;2500;2510;430;2924;0
1204.233102;2406;2410;2420;432;2513;2510;2510;431;2924;0
1204.732514;2416;2420;2410;432;2540;2500;2500;431;2924;0
1205.232786;2416;2410;2420;432;2523;2500;2510;430;2928;0
1205.732599;2416;2410;2420;432;2513;2500;2520;431;2924;0
1206.232903;2396;2410;2410;432;2523;2500;2500;432;2924;0
1206.733388;2426;2410;2410;432;2523;2500;2500;431;2924;0
1207.233194;2416;2410;2420;432;2540;2500;2500;431;2921;0
1207.732747;2396;2410;2410;432;2523;2500;2500;431;2924;0
1208.234448;2416;2410;2420;432;2503;2500;2510;431;2928;0
1208.732764;2416;2385;2410;432;2523;2500;2500;431;2924;0
1209.233726;2416;2410;2410;432;2523;2500;2500;431;2921;0
