Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
1088.73194;0;10;4294967284;1038;1036;1037;862;999;1000;855;1825
1089.232647;0;11;4294967285;1040;1037;1036;862;999;999;856;1827
1089.73294;0;11;4294967287;1039;1038;1037;862;1001;1000;856;1828
1090.233309;0;12;4294967282;1039;1037;1037;862;1005;1000;855;1827
1090.731489;429496729;11;4294967287;1040;1037;1037;862;1000;1000;855;1825
1091.232288;1;10;4294967290;1039;1037;1037;862;1002;1000;856;1829
1091.732111;0;11;4294967279;1040;1038;1037;862;1000;1000;855;1829
1092.232339;1;12;4294967281;1039;1036;1036;862;1001;1000;856;1829
1092.731416;0;11;4294967282;1040;1037;1037;861;1001;1001;856;1828
1093.232736;429496729;12;4294967290;1039;1036;1037;862;1002;1002;856;1826
1093.733025;1;12;4294967278;1042;1037;1036;862;1001;1001;856;1827
1094.231782;1;11;4294967286;1039;1038;1037;864;1001;1001;856;1828
1094.732416;429496729;11;4294967282;1039;1037;1037;863;1001;1000;855;1829
1095.232433;0;10;4294967282;1039;1037;1036;862;1001;1001;856;1827
1095.73251;1;11;4294967291;1039;1039;1037;862;1001;1001;856;1828
1096.232665;0;11;4294967283;1038;1037;1037;862;1002;1001;856;1827
1096.731519;1;11;4294967291;1039;1038;1037;861;1002;1001;856;1827
1097.232489;1;10;4294967281;1039;1038;1037;861;999;1001;856;1826
1097.732799;0;10;4294967280;1039;1038;1038;862;1003;1001;856;1828
1098.232468;1;10;4294967286;1040;1038;1037;862;1002;1001;856;1826
1098.731908;1;10;4294967290;1040;1038;1037;862;1002;1002;857;1828
1099.232563;0;10;4294967281;1040;1038;1037;861;1002;1002;857;1829
1099.732345;0;11;4294967285;1043;1036;1038;862;1002;1002;856;1827
1100.232149;1;10;4294967287;1039;1038;1037;862;1003;1001;857;1828
1100.732416;0;10;4294967278;1039;1037;1038;862;1003;998;857;1830
1101.233832;0;11;4294967288;1039;1038;1037;862;1003;1002;857;1827
1101.73197;0;10;4294967275;1039;1037;1037;862;1003;1004;856;1828
1102.232296;0;10;4294967286;1041;1037;1037;861;1004;1002;857;1828
1102.733022;0;10;4294967281;1039;1037;1038;863;1002;1002;857;1827
1103.233677;0;11;4294967284;1039;1037;1032;862;1003;1003;857;1830
1103.732845;0;10;4294967277;1039;1039;1038;862;1003;1003;856;1826
1104.232268;1;9;4294967283;1040;1038;1043;862;1004;1002;857;1829
1104.731808;0;10;4294967285;1040;1038;1038;863;1003;1004;857;1828
1105.231831;0;10;4294967272;1038;1039;1038;862;1004;1003;856;1827
1105.733292;0;10;4294967283;1039;1038;1038;861;1005;1004;857;1826
1106.231769;0;10;4294967286;1039;1037;1037;862;1004;1004;856;1829
1106.73171;0;10;4294967287;1040;1039;1038;863;1004;1004;856;1827
1107.232501;429496729;9;4294967280;1040;1039;1038;862;1004;1004;857;1827
1107.731819;1;9;4294967290;1039;1038;1037;862;1004;1004;857;1827
1108.231753;1;8;4294967287;1039;1038;1038;863;1006;1005;857;1829
1108.73224;0;10;4294967286;1038;1037;1038;862;1004;1005;856;1828
1109.23145;429496729;9;4294967288;1039;1038;1037;863;1004;1005;857;1830
1109.733131;0;10;4294967292;1037;1038;1038;862;1006;1005;857;1827
1110.233728;0;10;4294967279;1039;1038;1038;862;1005;1006;857;1827
1110.731473;0;9;4294967282;1040;1038;1038;863;1005;1005;857;1828
1111.231551;0;10;4294967282;1039;1037;1038;862;1005;1005;857;1828
1111.73186;0;11;4294967290;1039;1038;1038;862;1005;1004;857;1827
1112.23318;429496729;10;4294967289;1040;1039;1038;863;1006;1006;857;1829
1112.73266;1;10;4294967285;1040;1039;1039;861;1005;1006;857;1828
1113.232583;0;10;4294967290;1040;1038;1038;862;1005;1005;858;1827
1113.732176;0;9;4294967290;1040;1038;1038;863;1006;1005;857;1829
1114.231987;0;10;4294967279;1040;1038;1038;863;1006;1007;856;1826
1114.732271;0;10;4294967284;1038;1042;1038;862;1005;1006;857;1827
1115.232421;0;9;4294967285;1039;1039;1039;863;1005;1006;858;1828
1115.733338;0;10;4294967291;1036;1039;1039;860;1006;1006;857;1825
1116.233977;0;9;4294967291;1040;1038;1039;862;1006;1006;857;1828
1116.731312;1;10;4294967286;1039;1038;1037;862;1007;1006;857;1827
1117.231847;0;10;4294967278;1039;1037;1038;862;1007;1007;857;1828
1117.731624;0;9;4294967273;1039;1038;1038;862;1008;1005;857;1829
1118.232498;0;9;4294967281;1039;1038;1038;862;1008;1006;858;1828
1118.731503;1;9;4294967280;1040;1038;1038;862;1007;1006;857;1829
1119.232383;0;10;4294967277;1040;1038;1038;862;1007;1006;858;1826
1119.73176;0;10;4294967277;1040;1039;1038;861;1008;1007;857;1828
1120.231909;0;10;4294967285;1039;1037;1041;862;1008;1007;857;1830
1120.731508;0;9;4294967283;1040;1039;1038;863;1007;1007;857;1828
1121.232377;0;9;4294967285;1039;1039;1039;862;1008;1007;858;1827
1121.731145;0;10;4294967279;1040;1039;1039;862;1008;1007;858;1825
1122.231982;0;9;4294967284;1039;1038;1041;862;1009;1007;858;1827
1122.732343;0;10;4294967280;1039;1039;1038;862;1007;1007;858;1829
1123.232803;0;8;4294967287;1037;1036;1039;862;1008;1007;858;1827
1123.73219;429496729;8;4294967275;1039;1038;1037;862;1007;1008;858;1827
1124.233251;0;10;4294967281;1040;1039;1038;862;1008;1007;857;1828
1124.732855;429496728;10;4294967288;1039;1038;1038;863;1009;1008;858;1824
1125.231678;0;9;4294967290;1040;1038;1038;863;1008;1007;858;1825
1125.731552;429496729;9;4294967284;1040;1038;1039;861;1009;1007;857;1827
1126.232126;429496729;8;4294967282;1040;1042;1038;862;1009;1008;858;1827
1126.732031;0;9;4294967286;1040;1038;1038;862;1009;1008;858;1830
1127.23244;0;8;4294967286;1039;1039;1038;862;1009;1008;858;1827
1127.731559;0;8;4294967289;1039;1038;1039;862;1009;1008;858;1830
1128.232595;0;8;4294967281;1040;1038;1038;863;1009;1009;858;1825
1128.732187;0;9;4294967289;1039;1038;1038;863;1010;1009;857;1829
1129.23188;0;8;4294967274;1040;1039;1037;863;1009;1010;858;1825
1129.731853;0;9;4294967279;1039;1039;1039;862;1010;1010;859;1828
1130.233682;429496729;8;4294967278;1039;1039;1039;862;1009;1009;857;1828
1130.731941;429496729;9;4294967286;1039;1039;1039;862;1010;1009;855;1827
1131.232513;0;8;4294967290;1040;1040;1039;862;1010;1009;858;1829
1131.732397;0;8;4294967276;1039;1040;1035;863;1009;1011;858;1827
1132.231698;0;8;4294967289;1039;1039;1039;862;1010;1009;858;1827
1132.731851;429496729;8;4294967278;1040;1039;1039;863;1012;1009;858;1828
1133.232317;0;9;4294967284;1039;1039;1038;862;1012;1010;858;1828
1133.73213;0;8;4294967286;1039;1039;1039;862;1010;1010;858;1828
1134.232795;0;9;4294967280;1039;1039;1038;862;1011;1009;859;1827
1134.733152;0;10;4294967284;1040;1039;1038;863;1011;1010;858;1827
1135.232735;0;8;4294967285;1039;1039;1039;862;1012;1011;859;1826
1135.732572;429496729;8;4294967283;1040;1039;1039;863;1011;1011;859;1827
1136.232277;0;8;4294967290;1040;1037;1039;862;1012;1011;859;1827
1136.731969;429496729;10;4294967277;1042;1040;1039;863;1009;1011;858;1829
1137.231762;1;8;4294967289;1039;1039;1038;862;1011;1010;859;1828
1137.731819;429496729;8;4294967280;1040;1040;1038;863;1011;1012;858;1827
1138.233998;0;8;4294967288;1039;1039;1038;862;1012;1010;859;1829
1138.732114;1;8;4294967283;1040;1041;1039;861;1011;1011;858;1829
1139.232767;0;9;4294967289;1039;1040;1039;862;1012;1011;859;1831
1139.732468;429496729;8;4294967281;1040;1040;1039;862;1012;1011;858;1828
1140.23299;0;8;4294967289;1041;1041;1038;862;1012;1013;859;1829
1140.733347;0;8;4294967281;1040;1039;1040;862;1012;1011;858;1830
1141.232512;0;8;4294967283;1039;1040;1039;863;1012;1011;857;1830
1141.731267;1;8;4294967276;1039;1041;1039;863;1012;1011;859;1826
1142.233182;0;8;4294967290;1040;1039;1039;863;1012;1012;858;1827
1142.732727;0;9;4294967286;1040;1041;1039;862;1013;1011;859;1828
1143.232198;0;8;4294967277;1038;1040;1039;864;1013;1012;859;1827
1143.732793;0;7;4294967290;1040;1040;1039;863;1014;1012;859;1828
1144.232719;0;8;4294967292;1040;1041;1040;863;1014;1012;859;1830
1144.732174;0;8;4294967282;1039;1040;1039;863;1012;1012;859;1827
1145.233238;1;8;4294967279;1039;1041;1040;862;1013;1012;860;1827
1145.731982;1;8;4294967285;1040;1041;1040;863;1013;1013;858;1828
1146.233223;0;7;4294967285;1040;1040;1039;863;1012;1013;859;1825
1146.732802;0;7;4294967288;1040;1040;1040;863;1013;1013;859;1826
1147.23287;429496729;8;4294967278;1039;1040;1040;862;1013;1012;859;1828
1147.732108;429496729;8;4294967277;1039;1040;1040;863;1013;1012;859;1827
1148.232308;0;8;4294967279;1040;1040;1045;863;1019;1013;859;1828
1148.732534;0;8;4294967284;1039;1041;1040;863;1013;1014;860;1828
1149.232761;0;8;4294967287;1039;1041;1040;862;1013;1014;859;1828
1149.731627;0;8;4294967279;1039;1040;1040;862;1013;1013;859;1830
1150.233392;0;7;4294967288;1039;1041;1040;863;1014;1014;860;1828
1150.732259;0;8;4294967278;1040;1040;1040;863;1014;1014;859;1829
1151.232803;429496729;8;4294967278;1040;1040;1040;863;1013;1013;859;1827
1151.732309;0;8;4294967284;1039;1040;1040;863;1015;1013;859;1827
1152.232968;0;8;4294967285;1040;1042;1040;862;1010;1014;859;1830
1152.732671;429496729;8;4294967290;1039;1040;1040;863;1015;1014;860;1829
1153.231627;0;7;4294967287;1040;1040;1040;863;1014;1014;859;1827
1153.7323;1;8;4294967283;1039;1040;1040;862;1014;1014;859;1827
1154.232847;429496729;8;4294967288;1039;1040;1041;862;1015;1015;859;1828
1154.731826;0;8;4294967287;1040;1040;1040;863;1015;1014;859;1830
1155.232881;429496729;7;4294967279;1040;1041;1040;863;1014;1014;859;1827
1155.732443;429496729;7;4294967277;1040;1040;1040;863;1016;1013;859;1826
1156.23198;0;7;4294967283;1039;1041;1040;863;1015;1014;859;1828
1156.732005;0;8;4294967277;1039;1041;1040;863;1015;1014;860;1828
1157.231943;429496728;8;4294967277;1040;1041;1040;862;1014;1014;859;1826
1157.73163;0;6;4294967274;1041;1041;1040;863;1014;1016;859;1829
1158.232818;429496729;7;4294967288;1040;1041;1040;864;1018;1014;860;1828
1158.732362;0;6;4294967278;1040;1041;1040;862;1015;1016;860;1828
1159.232563;1;8;4294967282;1040;1042;1040;862;1015;1014;860;1827
1159.732706;429496729;6;4294967288;1039;1041;1041;863;1016;1015;860;1827
1160.231859;0;7;4294967287;1040;1041;1041;863;1015;1015;859;1827
1160.732815;0;7;4294967290;1039;1041;1040;863;1015;1016;860;1827
1161.232016;1;8;4294967288;1039;1042;1040;863;1016;1016;859;1825
1161.729948;0;7;4294967289;1040;1042;1041;862;1015;1016;860;1828
1162.231932;429496729;7;4294967291;1040;1039;1041;863;1015;1015;860;1829
1162.731581;0;7;4294967283;1039;1041;1041;863;1017;1016;857;1827
1163.231469;429496729;7;4294967283;1040;1043;1041;862;1016;1014;859;1829
1163.732431;429496729;6;4294967279;1039;1041;1040;863;1016;1016;860;1828
1164.231444;429496728;8;4294967278;1040;1042;1041;863;1016;1015;860;1829
1164.731928;0;7;4294967290;1039;1041;1040;863;1016;1016;860;1829
1165.232594;0;7;4294967276;1040;1041;1042;863;1016;1016;860;1827
1165.732176;429496729;7;4294967292;1040;1041;1041;863;1018;1015;861;1828
1166.232571;429496729;7;4294967290;1039;1041;1041;863;1016;1018;860;1827
1166.731971;0;7;4294967287;1040;1040;1041;863;1017;1016;860;1827
1167.232284;0;7;4294967280;1040;1041;1040;862;1017;1017;860;1828
1167.732566;0;7;4294967284;1039;1042;1041;862;1017;1017;860;1826
1168.233788;429496729;6;4294967285;1039;1042;1041;863;1016;1017;860;1828
1168.732948;429496728;7;4294967288;1039;1041;1040;862;1017;1016;860;1827
1169.23034;0;7;4294967283;1039;1042;1040;863;1017;1017;858;1828
1169.733893;429496729;7;4294967287;1041;1041;1041;863;1018;1017;861;1827
1170.232856;429496728;6;4294967277;1039;1041;1040;863;1017;1017;860;1825
1170.73366;429496729;6;4294967290;1040;1041;1042;863;1018;1016;861;1829
1171.233679;429496729;7;4294967283;1039;1041;1041;863;1018;1017;860;1827
1171.732913;0;7;4294967289;1039;1042;1040;863;1018;1018;860;1830
1172.232027;0;7;4294967276;1040;1041;1041;863;1017;1017;860;1829
1172.732784;429496729;8;4294967283;1040;1041;1040;863;1018;1018;860;1829
1173.231866;0;7;4294967287;1040;1042;1041;862;1017;1018;861;1826
1173.733815;429496729;6;4294967276;1039;1041;1041;862;1019;1018;861;1827
1174.232327;429496729;7;4294967287;1040;1042;1041;863;1018;1018;861;1828
1174.733807;0;6;4294967288;1039;1041;1041;863;1018;1017;860;1828
1175.232606;0;6;4294967287;1039;1042;1041;863;1018;1018;860;1828
1175.733095;429496729;6;4294967284;1039;1041;1041;863;1018;1017;861;1828
1176.2321;0;6;4294967283;1040;1049;1041;866;1018;1018;861;1829
1176.732873;0;6;4294967291;1040;1041;1043;863;1018;1017;861;1829
1177.232819;429496729;6;4294967289;1040;1041;1041;863;1018;1018;860;1827
1177.732757;429496728;7;4294967290;1039;1041;1041;864;1019;1019;860;1828
1178.232653;429496728;7;4294967286;1039;1041;1041;863;1018;1018;860;1829
1178.732814;0;6;4294967285;1040;1041;1041;862;1019;1018;861;1828
1179.232448;429496729;6;4294967280;1039;1041;1040;862;1018;1018;860;1828
1179.732712;0;7;4294967286;1040;1041;1041;863;1020;1018;860;1829
1180.233116;429496729;6;4294967278;1039;1042;1041;863;1020;1018;860;1829
1180.733235;0;7;4294967283;1040;1042;1041;864;1017;1016;861;1828
1181.233198;0;7;4294967288;1039;1040;1040;863;1019;1018;860;1826
1181.733261;429496729;6;4294967280;1040;1042;1042;863;1019;1019;861;1828
1182.233284;429496729;6;4294967284;1039;1041;1041;863;1019;1018;861;1829
1182.731893;0;6;4294967289;1039;1042;1042;863;1019;1019;861;1827
1183.232762;0;7;4294967289;1040;1041;1041;863;1019;1018;861;1827
1183.73281;429496729;7;4294967285;1040;1042;1042;863;1020;1019;861;1829
1184.233636;429496729;8;4294967281;1039;1041;1041;863;1019;1019;861;1831
1184.732494;429496728;6;4294967276;1039;1043;1041;863;1019;1019;860;1830
1185.234494;429496728;7;4294967276;1039;1041;1040;863;1020;1019;860;1828
1185.73223;0;6;4294967283;1040;1042;1042;863;1019;1020;860;1828
1186.232493;429496729;6;4294967289;1040;1041;1042;862;1019;1019;861;1828
1186.732655;0;6;4294967285;1041;1042;1042;863;1020;1020;861;1827
1187.232124;0;6;4294967286;1040;1041;1041;864;1019;1019;861;1828
1187.732825;429496729;6;4294967286;1040;1042;1042;863;1019;1017;860;1829
1188.232619;0;7;4294967286;1040;1042;1042;863;1021;1014;861;1826
1188.733525;429496729;7;4294967284;1040;1041;1042;863;1020;1019;862;1827
1189.23339;0;6;4294967289;1039;1041;1041;863;1021;1020;861;1828
1189.732972;0;6;4294967285;1040;1042;1042;863;1021;1019;861;1828
1190.23287;0;5;4294967288;1040;1041;1042;863;1020;1020;861;1828
1190.732771;0;6;4294967285;1040;1041;1045;862;1021;1020;861;1827
1191.232758;0;7;4294967279;1040;1042;1041;863;1022;1019;861;1828
1191.732064;429496729;7;4294967277;1039;1042;1042;864;1016;1020;861;1831
1192.233135;0;6;4294967287;1039;1041;1042;863;1021;1020;861;1827
1192.73321;0;6;4294967277;1039;1042;1040;863;1020;1020;862;1829
1193.234052;429496728;6;4294967279;1040;1041;1041;864;1022;1020;861;1830
1193.731926;429496728;6;4294967286;1039;1042;1041;863;1022;1021;861;1829
1194.233626;0;6;4294967282;1040;1042;1042;863;1021;1021;861;1827
1194.732792;0;6;4294967281;1040;1043;1042;863;1020;1015;862;1826
1195.232336;0;6;4294967287;1040;1042;1042;863;1022;1022;861;1827
1195.732535;429496728;6;4294967277;1040;1043;1041;863;1021;1020;862;1829
1196.234138;429496729;6;4294967285;1039;1041;1040;863;1022;1021;861;1829
1196.732851;0;6;4294967288;1040;1042;1042;863;1021;1021;863;1827
1197.234122;429496729;6;4294967275;1040;1042;1042;863;1021;1020;862;1826
1197.731265;0;6;4294967278;1040;1043;1042;863;1022;1022;862;1828
1198.23235;0;6;4294967278;1040;1043;1041;862;1023;1020;861;1829
1198.732015;0;6;4294967274;1039;1043;1042;863;1022;1022;862;1825
1199.23255;429496729;5;4294967285;1040;1042;1043;863;1023;1022;861;1827
1199.733098;0;5;4294967291;1040;1042;1041;863;1022;1021;861;1829
1200.232405;429496728;6;4294967290;1042;1043;1042;863;1022;1022;862;1829
1200.733101;429496729;5;4294967276;1039;1043;1042;863;1022;1021;862;1829
1201.232879;429496728;5;4294967287;1039;1044;1042;863;1023;1022;861;1828
1201.732402;429496729;7;4294967286;1041;1043;1042;863;1023;1022;861;1827
1202.232908;429496729;5;4294967285;1039;1043;1042;863;1023;1022;862;1827
1202.733666;0;6;4294967289;1040;1043;1042;864;1023;1023;861;1827
1203.233407;0;6;4294967276;1040;1043;1042;863;1023;1022;862;1827
1203.733357;429496729;6;4294967294;1040;1042;1042;864;1023;1022;860;1828
1204.233102;429496729;5;4294967280;1041;1044;1042;863;1022;1022;861;1827
1204.732514;429496729;6;4294967287;1039;1042;1043;864;1023;1023;861;1827
1205.232786;429496729;5;4294967287;1040;1043;1042;863;1023;1022;860;1830
1205.732599;0;5;4294967285;1041;1043;1042;863;1023;1020;862;1827
1206.232903;429496728;5;4294967276;1040;1043;1043;864;1023;1023;863;1827
1206.733388;0;5;4294967282;1040;1043;1043;863;1023;1023;862;1827
1207.233194;429496729;6;4294967285;1040;1043;1042;863;1024;1023;862;1826
1207.732747;429496728;5;4294967288;1040;1043;1043;863;1023;1023;861;1827
1208.234448;429496729;4;4294967280;1040;1043;1042;863;1023;1022;861;1829
1208.732764;429496729;5;4294967279;1040;1050;1043;863;1023;1023;861;1827
1209.233726;429496729;5;4294967286;1040;1043;1043;863;1023;1023;861;1826
