Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
777.563082;58;8;4294967290;1030;810;811;799;1001;998;856;1827
778.06242;57;9;4294967276;1030;811;813;799;1001;996;856;1826
778.560523;56;8;4294967284;1030;811;813;800;1002;998;857;1825
779.062859;57;8;4294967278;1030;811;814;800;1000;997;856;1828
779.562558;56;8;4294967293;1030;811;815;800;1001;997;856;1829
780.060762;57;8;4294967288;1029;808;812;800;1000;997;856;1829
780.561051;56;9;4294967278;1030;813;815;800;1001;996;856;1828
781.062272;56;9;4294967292;1030;813;816;801;1002;998;856;1828
781.562151;55;8;4294967289;1030;813;818;800;1000;996;855;1828
782.059953;55;9;4294967284;1031;814;817;802;1001;997;856;1830
782.562043;55;8;4294967292;1028;815;819;801;1001;997;856;1826
783.062387;55;9;4294967285;1030;815;819;802;1001;996;855;1827
783.561758;55;9;4294967285;1030;814;819;801;1001;997;856;1828
784.063012;55;8;4294967290;1029;816;820;802;1001;997;856;1827
784.563003;55;8;4294967291;1030;815;821;802;999;997;856;1827
785.061312;54;9;4294967289;1030;816;822;802;1001;997;856;1827
785.562664;55;8;4294967289;1030;818;822;802;1000;997;856;1823
786.063053;53;9;4294967291;1030;817;823;803;1000;997;857;1829
786.562951;53;8;4294967277;1030;819;824;803;1000;997;857;1828
787.062735;54;8;4294967283;1030;819;825;802;1001;997;856;1829
787.562808;54;9;4294967289;1030;819;825;803;1000;997;856;1828
788.06271;54;8;4294967289;1030;819;826;803;1001;997;857;1828
788.561013;54;8;4294967286;1030;820;826;803;1001;998;856;1827
789.063186;52;8;4294967285;1030;822;826;804;1000;997;856;1827
789.562734;53;9;4294967276;1029;822;827;804;1002;997;857;1826
790.063023;52;8;4294967280;1031;823;829;804;1002;996;856;1829
790.562745;52;8;4294967285;1030;822;829;804;1001;997;856;1829
791.062783;52;9;4294967271;1030;824;830;804;1002;998;857;1827
791.56228;52;8;4294967288;1030;824;829;805;1001;998;854;1831
792.062843;52;9;4294967291;1030;825;830;805;1001;998;856;1827
792.562619;52;7;4294967274;1030;825;831;807;1001;997;856;1830
793.061965;52;9;4294967282;1029;828;831;806;1001;998;856;1832
793.562643;51;8;4294967285;1030;829;832;806;1001;998;856;1829
794.062883;51;8;4294967284;1029;831;834;806;1002;997;857;1827
794.561949;51;8;4294967288;1030;832;834;806;1002;999;857;1828
795.062447;51;8;4294967279;1029;835;835;806;1003;998;857;1828
795.563206;50;8;4294967282;1027;836;835;805;1002;998;857;1829
796.063107;50;8;4294967286;1030;837;837;806;1002;1002;857;1829
796.562974;49;9;4294967286;1030;837;837;807;1002;998;857;1827
797.063234;50;9;4294967290;1029;838;838;807;1002;998;856;1826
797.56265;50;8;4294967281;1030;839;838;807;1001;998;857;1830
798.061887;49;7;4294967290;1030;840;840;807;1002;998;856;1830
798.56303;50;7;4294967285;1030;841;840;808;1003;997;857;1829
799.064243;49;9;4294967287;1030;843;841;808;1002;999;856;1830
799.562775;49;8;4294967287;1030;844;841;807;1003;999;856;1828
800.059787;48;8;4294967278;1030;846;842;808;1004;1000;856;1827
800.561557;49;8;4294967292;1030;847;844;808;1003;999;857;1828
801.062877;49;8;4294967289;1030;850;844;809;1003;999;858;1826
801.561137;48;9;4294967289;1030;851;846;808;1004;1000;857;1829
802.062162;49;8;4294967289;1030;850;846;808;1003;1000;857;1828
802.561418;48;9;4294967279;1031;852;846;810;1004;1000;856;1829
803.061487;46;8;4294967278;1030;851;848;810;1003;999;857;1827
803.56171;47;8;4294967284;1030;851;848;809;1003;999;856;1828
804.062501;47;8;4294967279;1030;850;849;807;1003;1000;857;1829
804.562373;47;8;4294967281;1030;851;849;810;1004;999;857;1826
805.060943;46;8;4294967289;1030;851;850;810;1003;999;857;1827
805.561336;47;9;4294967285;1030;851;851;810;1002;999;857;1830
806.063129;47;8;4294967288;1029;852;852;810;1003;1000;856;1827
806.562864;46;8;4294967286;1030;852;852;810;1003;1000;857;1824
807.061376;46;7;4294967280;1030;854;852;811;1000;999;857;1828
807.561129;46;8;4294967284;1030;854;854;811;1003;999;857;1829
808.064079;45;8;4294967285;1030;855;855;811;1003;999;856;1827
808.562887;45;8;4294967283;1030;854;855;812;1004;1001;857;1827
809.063382;45;9;4294967292;1030;854;856;811;1003;1000;856;1828
809.562989;45;9;4294967290;1030;856;856;812;1004;1001;857;1828
810.062137;45;9;4294967283;1030;856;861;811;1003;1003;857;1828
810.562962;44;8;4294967278;1030;856;858;812;1005;1000;858;1830
811.063677;45;8;4294967289;1030;857;861;813;1004;1001;857;1827
811.562634;44;8;4294967287;1030;857;860;813;1004;1000;857;1827
812.063327;45;9;4294967277;1029;858;860;811;1003;1001;857;1829
812.561703;44;9;4294967287;1029;857;860;813;1007;1000;857;1829
813.063981;45;8;4294967281;1029;858;861;814;1003;1000;857;1827
813.559605;44;8;4294967289;1030;858;861;813;1003;1000;857;1826
814.06417;44;8;4294967284;1030;858;862;813;1003;1000;856;1828
814.562385;43;8;4294967283;1030;858;864;814;1002;1001;857;1827
815.062202;43;8;4294967286;1030;859;864;814;1003;1001;856;1831
815.559831;43;8;4294967290;1031;858;864;814;1004;1000;856;1827
816.061887;44;8;4294967273;1030;859;865;814;1004;1001;857;1827
816.561299;42;9;4294967273;1030;860;865;813;1004;1001;855;1828
817.061136;44;8;4294967287;1030;859;865;814;1007;1000;857;1828
817.562355;43;8;4294967288;1030;859;867;815;1004;1002;857;1829
818.061775;43;8;4294967286;1030;860;866;814;1004;1001;856;1827
818.562568;42;8;4294967282;1031;859;867;815;1003;1001;857;1827
819.06217;43;8;4294967292;1029;862;868;815;1004;1002;860;1828
819.562405;42;7;4294967282;1031;861;868;815;1004;1001;857;1828
820.061537;42;8;4294967279;1030;863;868;815;1004;1001;857;1829
820.562831;41;8;4294967276;1030;865;869;816;1004;1002;857;1827
821.05981;42;7;4294967277;1029;865;870;816;1004;1002;857;1828
821.562052;41;8;4294967287;1029;865;870;816;1003;1001;857;1827
822.063817;41;8;4294967280;1030;866;872;816;1004;1001;857;1829
822.562722;41;7;4294967287;1029;867;871;815;1004;1004;857;1830
823.062986;41;8;4294967289;1030;866;871;817;1005;1003;857;1828
823.560254;41;8;4294967291;1029;867;872;816;1003;1002;857;1824
824.062187;39;7;4294967277;1030;868;872;817;1004;1002;856;1827
824.562468;41;9;4294967290;1027;869;873;816;1004;1003;857;1826
825.061877;40;9;4294967289;1031;869;873;817;1004;1002;857;1828
825.562428;40;8;4294967289;1030;872;875;818;1005;1002;857;1828
826.063886;39;8;4294967280;1030;872;876;817;1004;1003;857;1832
826.563051;40;7;4294967289;1030;875;876;817;1007;1003;858;1830
827.060634;39;8;4294967281;1031;876;876;817;1006;1000;857;1827
827.562581;40;8;4294967279;1030;877;877;818;1005;1002;857;1827
828.061196;39;8;4294967276;1029;877;878;818;1005;1003;857;1828
828.559706;38;8;4294967288;1029;878;878;817;1005;1002;857;1829
829.061755;39;8;4294967287;1029;878;879;817;1005;1002;856;1827
829.563135;40;9;4294967282;1029;877;881;818;1006;1002;857;1828
830.063424;39;8;4294967288;1031;877;880;819;1006;1003;857;1826
830.561907;39;9;4294967283;1033;878;880;819;1005;1003;857;1828
831.060829;39;8;4294967287;1030;878;880;819;1005;1003;857;1827
831.561893;38;8;4294967284;1031;878;881;819;1005;1002;858;1827
832.06308;38;8;4294967284;1031;878;882;819;1006;1003;857;1828
832.561829;38;8;4294967281;1030;878;882;820;1005;1003;857;1828
833.063585;38;7;4294967284;1030;878;882;820;1004;1002;857;1827
833.561178;38;8;4294967275;1031;879;883;820;1005;1004;857;1829
834.063713;36;8;4294967278;1030;879;883;820;1005;1002;857;1828
834.562652;37;7;4294967290;1031;879;884;820;1005;1002;857;1829
835.064797;37;8;4294967289;1030;888;884;819;1006;1003;857;1828
835.562173;36;7;4294967290;1031;881;885;821;1007;1003;858;1827
836.060636;37;8;4294967278;1031;881;885;820;1005;1003;858;1828
836.561712;36;8;4294967285;1030;880;885;820;1006;1003;857;1828
837.061673;36;8;4294967288;1030;877;887;820;1004;1003;857;1829
837.561733;37;8;4294967283;1030;881;887;819;1006;1003;857;1829
838.062503;37;8;4294967287;1030;881;888;819;1004;1003;857;1827
838.56028;37;7;4294967272;1027;881;889;822;1005;1003;857;1827
839.061716;35;7;4294967288;1031;885;888;821;1005;1004;858;1829
839.561476;35;8;4294967280;1031;883;889;822;1004;1003;858;1827
840.061502;36;8;4294967279;1031;882;888;821;1006;1003;857;1828
840.559394;36;8;4294967288;1031;883;890;821;1005;1003;858;1828
841.062889;35;8;4294967279;1030;883;890;822;1004;1002;858;1827
841.562123;34;8;4294967282;1030;885;890;822;1005;1003;858;1827
842.061822;35;8;4294967289;1030;884;889;822;1005;1003;857;1827
842.561164;35;7;4294967286;1030;885;891;822;1006;1003;857;1829
843.063095;35;6;4294967282;1031;885;891;823;1005;1003;857;1828
843.561621;35;8;4294967285;1033;886;891;822;1005;1003;858;1828
844.061215;35;8;4294967283;1030;887;892;822;1005;1002;857;1827
844.562684;34;8;4294967277;1033;887;892;823;1005;1003;857;1826
845.062064;35;7;4294967292;1031;888;892;823;1005;1003;857;1828
845.561441;34;8;4294967291;1027;887;892;823;1006;1003;858;1827
846.060282;35;8;4294967278;1030;890;894;824;1006;1004;858;1828
846.562173;34;8;4294967285;1031;890;894;824;1006;1004;858;1829
847.061831;34;8;4294967284;1031;891;893;823;1006;1004;857;1830
847.561418;34;8;4294967288;1030;891;894;823;1006;1003;857;1828
848.06289;34;7;4294967285;1030;891;895;825;1005;1003;857;1828
848.560477;33;7;4294967280;1030;892;895;823;1005;1003;858;1827
849.063719;34;8;4294967276;1030;892;895;823;1006;1003;857;1828
849.561809;33;7;4294967288;1030;894;896;824;1006;1003;857;1829
850.062356;33;8;4294967287;1030;893;896;824;1007;1003;857;1826
850.562866;33;7;4294967276;1030;894;897;825;1007;1003;858;1829
851.062516;33;8;4294967289;1030;894;897;824;1006;1003;858;1830
851.562569;33;8;4294967287;1030;894;897;824;1007;1004;857;1826
852.061329;32;8;4294967282;1030;894;898;824;1006;1003;858;1829
852.562836;32;8;4294967288;1030;895;900;825;1007;1004;857;1830
853.062117;32;8;4294967288;1029;895;899;824;1005;1003;857;1827
853.562276;32;7;4294967288;1030;895;899;825;1006;1005;858;1827
854.063085;31;9;4294967287;1030;896;901;824;1006;1004;860;1829
854.562502;32;7;4294967287;1030;897;901;825;1007;1004;857;1829
855.059991;32;6;4294967278;1030;898;902;825;1007;1004;857;1829
855.562392;32;7;4294967284;1030;898;903;826;1006;1004;858;1829
856.062047;32;8;4294967284;1029;898;904;826;1006;1004;858;1829
856.561491;31;7;4294967288;1030;899;904;830;1006;1002;858;1829
857.061689;32;7;4294967281;1032;899;904;826;1007;1006;858;1829
857.562432;32;7;4294967289;1029;900;905;827;1007;1004;858;1829
858.061499;31;8;4294967291;1029;901;905;826;1007;1006;858;1828
858.562783;31;7;4294967287;1030;901;905;826;1007;1006;858;1827
859.062218;32;8;4294967288;1029;901;906;826;1007;1005;858;1827
859.560589;32;7;4294967286;1029;902;906;827;1007;1005;858;1828
860.061101;31;7;4294967288;1029;903;907;826;1007;1005;858;1827
860.563001;30;7;4294967279;1030;903;908;827;1008;1005;858;1827
861.062535;31;8;4294967278;1030;904;908;826;1007;1005;857;1827
861.562698;30;7;4294967283;1029;903;908;826;1007;1004;857;1825
862.062561;31;7;4294967277;1031;904;909;827;1008;1004;858;1828
862.5622;30;8;4294967288;1030;903;909;827;1008;1005;857;1828
863.062019;30;7;4294967282;1029;904;909;828;1005;1006;858;1829
863.563279;30;7;4294967279;1029;905;910;827;1006;1005;861;1827
864.062622;30;8;4294967287;1029;906;912;828;1007;1005;857;1830
864.562457;30;7;4294967286;1030;906;911;827;1007;1006;858;1825
865.061505;30;7;4294967287;1030;906;911;827;1008;1005;858;1827
865.562148;29;7;4294967273;1030;907;912;828;1008;1006;857;1828
866.062694;29;9;4294967280;1030;907;913;827;1008;1005;858;1828
866.562546;30;8;4294967289;1030;909;913;828;1008;1006;858;1828
867.062653;29;8;4294967284;1030;909;914;828;1007;1006;859;1827
867.561462;29;6;4294967288;1030;909;914;829;1008;1005;858;1830
868.062435;29;7;4294967278;1031;908;914;829;1008;1005;859;1827
868.562806;29;7;4294967284;1030;910;916;828;1008;1006;858;1831
869.062575;29;6;4294967285;1030;910;915;828;1009;1005;858;1829
869.560849;28;7;4294967284;1030;911;916;829;1008;1006;861;1829
870.062965;29;7;4294967279;1030;911;917;829;1009;1006;859;1829
870.562723;28;7;4294967286;1031;912;917;829;1008;1006;858;1828
871.062606;29;8;4294967285;1031;911;916;830;1010;1007;858;1829
871.563119;28;7;4294967286;1030;913;917;829;1008;1005;859;1827
872.063566;28;7;4294967281;1030;913;918;830;1010;1006;858;1827
872.562786;28;7;4294967287;1030;914;919;829;1009;1007;857;1828
873.062297;27;7;4294967279;1030;914;919;828;1008;1006;858;1827
873.562843;28;7;4294967287;1029;913;918;830;1010;1006;858;1829
874.062233;28;7;4294967289;1030;915;920;830;1009;1006;859;1829
874.562281;27;7;4294967278;1030;914;921;830;1011;1007;858;1828
875.062623;28;7;4294967281;1030;917;920;830;1008;1007;858;1828
875.562717;27;7;4294967280;1028;915;920;830;1008;1008;858;1829
876.061817;27;7;4294967287;1030;916;921;830;1009;1004;859;1830
876.562037;27;7;4294967292;1030;916;922;831;1009;1007;858;1830
877.062756;27;8;4294967284;1031;916;923;831;1010;1007;858;1829
877.562666;28;8;4294967289;1030;917;923;830;1008;1007;858;1830
878.062704;26;7;4294967292;1030;917;923;831;1008;1008;858;1828
878.562562;27;8;4294967286;1030;918;924;830;1008;1007;857;1830
879.062885;27;7;4294967287;1030;920;924;831;1009;1007;859;1828
879.56299;26;7;4294967286;1027;919;924;831;1010;1007;859;1827
880.062678;26;7;4294967281;1029;920;923;833;1009;1007;859;1829
880.56168;26;7;4294967288;1030;921;923;831;1009;1007;859;1829
881.06353;26;7;4294967285;1030;920;925;831;1009;1007;855;1828
881.562041;27;7;4294967280;1030;921;926;831;1009;1008;858;1828
882.063689;25;8;4294967283;1029;922;925;832;1009;1008;859;1827
882.562084;26;7;4294967291;1029;922;926;832;1010;1007;859;1831
883.062681;26;7;4294967279;1030;921;925;832;1009;1008;858;1828
883.562311;26;7;4294967284;1030;923;926;832;1009;1007;859;1828
884.061132;26;7;4294967279;1030;923;927;830;1009;1007;859;1828
884.561383;25;7;4294967278;1030;923;927;832;1008;1007;858;1827
885.063841;25;7;4294967286;1029;923;927;832;1008;1007;858;1828
885.56231;26;7;4294967278;1030;924;927;832;1009;1007;859;1828
886.06468;24;7;4294967294;1028;924;928;832;1009;1008;859;1829
886.562095;25;7;4294967280;1030;924;929;832;1009;1008;858;1827
887.064078;25;7;4294967289;1029;925;929;832;1010;1007;857;1829
887.562827;25;8;4294967285;1030;925;929;832;1010;1007;858;1826
888.063869;25;7;4294967280;1029;926;929;833;1011;1007;858;1827
888.562654;25;7;4294967286;1029;926;929;833;1010;1008;859;1827
889.062841;25;7;4294967290;1030;926;930;833;1009;1007;859;1827
889.56311;24;6;4294967286;1030;927;931;833;1011;1008;859;1827
890.063553;24;6;4294967290;1030;927;931;833;1010;1007;859;1828
890.562693;24;6;4294967288;1031;928;930;833;1009;1005;859;1827
891.06032;24;6;4294967291;1030;924;931;833;1010;1008;858;1828
891.561655;24;7;4294967286;1029;928;932;834;1011;1009;858;1829
892.06264;24;6;4294967286;1030;929;932;833;1010;1008;858;1830
892.562497;24;7;4294967289;1030;928;932;834;1011;1008;859;1829
893.061813;24;6;4294967278;1030;929;932;834;1009;1007;858;1830
893.560667;24;7;4294967290;1030;930;932;834;1010;1008;858;1829
894.061428;24;7;4294967286;1030;930;933;835;1010;1008;859;1827
894.562359;23;7;4294967282;1030;929;934;834;1010;1008;859;1830
895.062693;24;7;4294967282;1030;930;932;833;1010;1008;859;1827
895.562708;23;7;4294967285;1029;935;935;834;1010;1008;859;1828
896.062356;23;6;4294967277;1030;932;935;835;1011;1008;858;1829
896.562624;23;6;4294967275;1030;930;935;834;1010;1009;860;1827
897.064243;23;6;4294967278;1030;931;936;835;1012;1008;859;1826
897.563844;24;6;4294967276;1029;933;935;834;1012;1010;859;1828
898.064068;23;7;4294967281;1030;933;936;835;1010;1009;859;1828
898.562759;23;6;4294967288;1030;933;937;835;1012;1009;858;1826
899.064072;23;7;4294967294;1030;933;935;836;1010;1008;858;1830
899.562995;23;7;4294967287;1030;933;937;835;1010;1006;860;1823
900.063813;22;6;4294967288;1033;932;937;835;1010;1009;859;1823
900.562593;22;6;4294967290;1030;934;938;835;1009;1009;858;1829
901.064066;23;7;4294967284;1030;933;939;835;1011;1010;859;1829
901.561346;22;7;4294967287;1030;933;939;835;1010;1009;858;1828
902.064313;23;6;4294967282;1030;934;939;835;1010;1009;859;1826
902.561926;22;6;4294967289;1030;934;940;836;1010;1008;862;1827
903.062951;22;7;4294967288;1030;935;940;835;1010;1009;858;1829
903.560472;22;7;4294967286;1030;934;941;836;1011;1010;858;1828
904.062453;22;7;4294967288;1030;936;941;836;1011;1010;859;1827
904.561966;21;6;4294967290;1029;935;942;836;1011;1009;858;1828
905.061794;21;7;4294967284;1028;936;941;836;1010;1010;859;1828
905.560798;21;5;4294967285;1030;935;942;835;1011;1010;859;1829
906.061709;22;6;4294967290;1030;936;942;836;1011;1009;863;1828
906.562236;22;7;4294967285;1030;936;942;836;1012;1010;859;1827
907.062245;21;6;4294967288;1029;937;942;837;1011;1009;858;1828
907.562781;21;7;4294967294;1030;937;945;836;1011;1009;859;1829
908.062651;21;7;4294967288;1030;938;943;835;1011;1009;859;1831
908.560187;21;6;4294967285;1029;937;943;837;1011;1011;859;1824
909.063071;21;6;4294967285;1029;938;945;836;1011;1009;859;1828
909.562434;22;7;4294967286;1030;939;945;836;1011;1009;859;1829
910.062153;21;7;4294967283;1029;939;945;837;1011;1010;859;1828
910.561903;20;7;4294967285;1029;940;945;837;1011;1009;860;1826
911.062371;21;6;4294967288;1029;940;945;837;1011;1010;860;1826
911.562695;21;8;4294967288;1030;941;946;837;1010;1010;859;1829
912.0624;20;7;4294967283;1030;940;945;837;1012;1011;860;1828
912.562222;21;7;4294967284;1030;942;946;837;1012;1010;859;1827
913.062094;21;7;4294967284;1029;941;947;837;1011;1010;859;1826
913.56164;21;6;4294967292;1030;942;946;837;1012;1010;859;1826
914.060368;20;6;4294967284;1029;943;942;837;1011;1009;859;1829
914.562957;21;7;4294967278;1030;942;947;838;1012;1010;860;1826
915.0634;20;7;4294967285;1030;942;953;838;1011;1009;858;1827
915.562837;20;6;4294967282;1029;944;948;838;1012;1009;859;1827
916.062607;21;8;4294967289;1031;941;949;838;1011;1010;859;1828
916.562469;20;5;4294967288;1027;944;949;838;1012;1011;859;1826
917.061663;20;6;4294967279;1025;945;950;838;1012;1010;860;1826
917.562767;21;7;4294967288;1030;945;949;838;1012;1010;858;1826
918.062572;20;6;4294967278;1030;945;950;838;1012;1011;860;1827
918.562029;20;6;4294967288;1030;945;951;838;1012;1012;859;1827
919.062446;21;6;4294967291;1030;946;951;838;1011;1010;859;1829
919.562061;20;6;4294967279;1029;946;951;838;1011;1011;859;1828
920.062338;20;7;4294967285;1030;946;951;838;1011;1011;859;1827
920.562811;20;6;4294967282;1030;946;951;838;1012;1011;858;1827
921.062046;20;6;4294967278;1030;946;952;841;1012;1011;859;1827
921.561793;19;7;4294967287;1031;947;952;838;1012;1010;860;1829
922.060188;20;7;4294967277;1030;947;953;839;1013;1011;859;1828
922.562436;19;6;4294967286;1030;947;949;838;1013;1011;859;1829
923.062488;19;7;4294967290;1030;949;952;839;1012;1011;859;1826
923.561654;18;6;4294967284;1029;948;953;839;1012;1011;860;1826
924.062289;20;6;4294967282;1029;949;955;839;1012;1011;859;1828
924.562878;18;6;4294967287;1030;950;954;838;1013;1012;859;1828
925.063201;19;6;4294967287;1030;950;955;840;1013;1012;858;1827
925.562283;18;7;4294967285;1030;951;955;839;1013;1012;859;1828
926.062138;18;6;4294967291;1030;951;956;839;1013;1012;859;1829
926.562228;18;6;4294967287;1028;951;956;839;1013;1011;859;1829
927.062632;19;6;4294967290;1030;955;957;839;1013;1012;860;1827
927.562853;18;7;4294967277;1030;952;956;840;1014;1011;859;1829
928.063859;18;7;4294967286;1029;952;956;839;1013;1012;859;1827
928.562527;17;6;4294967277;1029;954;957;841;1014;1012;859;1828
929.062542;18;6;4294967286;1029;953;958;840;1013;1012;859;1827
929.560934;18;6;4294967284;1032;952;958;840;1013;1011;858;1827
930.062444;19;6;4294967290;1028;953;959;840;1014;1012;859;1828
930.562444;18;6;4294967289;1029;957;959;840;1013;1013;859;1826
931.062707;18;6;4294967288;1029;954;958;841;1014;1013;859;1829
931.562778;17;6;4294967282;1030;954;959;840;1013;1013;859;1832
932.061831;17;7;4294967284;1030;955;959;840;1014;1012;859;1826
932.562508;16;5;4294967282;1030;958;959;840;1014;1012;859;1829
933.06186;18;6;4294967288;1030;957;960;840;1014;1013;859;1826
933.562236;18;7;4294967287;1030;958;960;841;1015;1014;860;1829
934.062777;18;6;4294967289;1030;955;959;842;1015;1014;859;1826
934.562606;17;6;4294967289;1030;959;961;841;1015;1014;860;1827
935.062454;17;6;4294967287;1029;959;961;840;1016;1013;860;1827
935.562511;16;6;4294967281;1030;959;962;841;1015;1013;859;1828
936.0627;17;6;4294967288;1029;960;962;841;1015;1017;859;1829
936.562419;17;5;4294967285;1030;959;962;841;1015;1014;859;1828
937.062042;17;6;4294967289;1030;959;963;840;1015;1014;860;1827
937.56127;18;6;4294967276;1030;960;963;842;1016;1013;861;1827
938.062736;17;6;4294967289;1030;960;963;841;1016;1014;860;1827
938.562419;17;6;4294967284;1030;961;963;842;1016;1014;860;1826
939.060963;16;6;4294967282;1030;959;965;841;1015;1014;859;1827
939.56234;16;6;4294967284;1030;960;965;842;1016;1014;860;1829
940.062405;16;7;4294967288;1030;962;964;841;1016;1015;860;1827
940.562727;16;6;4294967291;1031;960;964;842;1015;1014;860;1828
941.062536;16;6;4294967280;1030;961;964;842;1015;1014;859;1826
941.562838;15;6;4294967282;1030;962;964;842;1016;1015;859;1829
942.063924;17;7;4294967290;1030;961;965;842;1015;1015;860;1829
942.561526;16;6;4294967279;1030;961;965;842;1016;1014;860;1828
943.062143;16;6;4294967286;1031;962;966;843;1015;1014;859;1826
943.562515;16;6;4294967283;1031;962;965;841;1015;1014;859;1830
944.06208;16;7;4294967280;1030;962;966;842;1015;1018;859;1827
944.562651;15;6;4294967282;1030;961;968;842;1015;1015;859;1829
945.062433;15;6;4294967289;1031;962;967;842;1015;1016;860;1827
945.561682;15;5;4294967277;1030;964;967;843;1016;1013;861;1828
946.062366;15;6;4294967288;1030;963;967;842;1015;1015;859;1827
946.56158;15;6;4294967287;1030;965;967;843;1015;1015;859;1827
947.061284;15;6;4294967286;1030;964;967;841;1016;1014;860;1829
947.563151;15;7;4294967288;1036;964;968;843;1016;1016;860;1826
948.062477;15;6;4294967283;1031;965;968;843;1017;1014;859;1829
948.562075;14;6;4294967289;1030;965;968;843;1016;1016;860;1829
949.062852;14;7;4294967290;1031;965;968;843;1016;1015;860;1828
949.561483;15;5;4294967276;1030;966;969;839;1017;1015;859;1830
950.062583;15;6;4294967289;1030;965;969;842;1015;1015;860;1827
950.562486;15;5;4294967287;1030;966;968;844;1015;1016;860;1826
951.0608;15;6;4294967288;1030;967;969;843;1016;1015;860;1827
951.563437;14;6;4294967284;1030;966;971;843;1017;1015;860;1830
952.062258;15;5;4294967278;1030;966;970;843;1016;1015;859;1828
952.562844;15;5;4294967274;1030;967;971;844;1015;1014;860;1827
953.06322;14;6;4294967291;1030;967;970;843;1017;1016;860;1830
953.56196;14;7;4294967279;1030;967;970;846;1015;1015;859;1827
954.062608;15;6;4294967290;1030;966;970;844;1015;1015;861;1827
954.56237;14;6;4294967286;1030;966;971;843;1016;1015;860;1828
955.06385;14;6;4294967278;1030;967;972;843;1016;1015;860;1828
955.563293;14;6;4294967281;1030;965;972;844;1015;1014;861;1827
956.062807;14;5;4294967274;1030;968;971;843;1017;1015;860;1830
956.562992;15;5;4294967290;1030;969;972;843;1016;1015;859;1828
957.06277;15;6;4294967290;1030;968;971;844;1016;1016;860;1827
957.563884;14;5;4294967292;1030;968;972;844;1016;1015;859;1828
958.063836;15;6;4294967278;1030;968;972;845;1016;1016;860;1831
958.561521;14;6;4294967277;1030;968;972;844;1016;1013;860;1827
959.06341;15;5;4294967283;1030;968;973;844;1016;1016;860;1826
959.562398;13;5;4294967283;1029;967;972;844;1016;1015;860;1829
960.064005;13;6;4294967289;1031;968;972;844;1018;1016;860;1827
960.561997;13;5;4294967287;1030;970;973;845;1015;1015;860;1830
961.062067;14;6;4294967282;1030;970;974;845;1016;1018;860;1829
961.561807;13;4;4294967276;1030;970;974;845;1017;1016;861;1829
962.061746;12;6;4294967288;1030;972;974;845;1017;1015;860;1830
962.562159;14;6;4294967271;1031;971;974;845;1016;1015;859;1827
963.062452;13;5;4294967280;1030;972;974;845;1018;1015;860;1826
963.563339;13;5;4294967282;1030;972;973;844;1017;1016;860;1827
964.061734;13;5;4294967294;1030;972;975;845;1017;1016;860;1826
964.561122;13;5;4294967281;1030;972;975;845;1017;1015;860;1830
965.061901;13;6;4294967281;1030;973;974;844;1017;1014;859;1830
965.561624;13;5;4294967276;1030;972;972;844;1016;1016;860;1828
966.061725;13;5;4294967291;1030;973;975;845;1017;1015;860;1828
966.562482;13;5;4294967286;1030;973;975;845;1017;1014;860;1827
967.062615;13;5;4294967286;1030;974;976;846;1017;1016;860;1827
967.562344;13;5;4294967291;1030;974;976;845;1016;1014;861;1826
968.062184;13;6;4294967280;1030;974;976;846;1017;1016;860;1827
968.562342;13;5;4294967286;1031;974;976;845;1017;1015;859;1827
969.062456;13;5;4294967285;1030;976;976;846;1018;1015;860;1828
969.562028;13;6;4294967284;1030;974;977;846;1017;1016;860;1830
970.061346;13;5;4294967281;1031;976;977;846;1016;1015;861;1828
970.561883;11;4;4294967279;1030;976;977;845;1016;1021;860;1830
971.063372;12;5;4294967289;1029;977;977;845;1016;1016;857;1827
971.561744;13;6;4294967275;1031;978;977;845;1016;1015;860;1829
972.061762;13;5;4294967277;1030;977;977;846;1016;1015;860;1826
972.561957;13;5;4294967278;1030;977;977;846;1017;1016;861;1829
973.062478;13;4;4294967286;1030;978;978;846;1016;1015;858;1827
973.561735;12;6;4294967283;1030;978;978;846;1016;1015;860;1827
974.061631;12;5;4294967282;1030;978;978;846;1017;1015;861;1827
974.561432;11;5;4294967287;1029;978;978;846;1017;1016;860;1829
975.06167;12;5;4294967286;1031;978;978;846;1016;1016;861;1828
975.561967;13;5;4294967287;1031;978;979;846;1017;1015;860;1827
976.061358;12;6;4294967276;1030;977;979;846;1018;1011;860;1829
976.56191;12;5;4294967292;1030;977;979;846;1018;1019;861;1829
977.062627;12;5;4294967289;1030;979;984;847;1018;1017;861;1827
977.56162;12;5;4294967280;1031;979;979;847;1018;1016;861;1830
978.062046;11;5;4294967290;1031;978;979;847;1017;1015;860;1829
978.561914;11;5;4294967280;1031;979;979;846;1017;1016;861;1830
979.061828;11;5;4294967279;1034;980;980;847;1017;1016;860;1829
979.561663;12;5;4294967281;1030;979;980;848;1020;1016;860;1827
980.062067;11;4;4294967284;1030;979;980;847;1018;1015;860;1829
980.561807;10;5;4294967275;1031;979;980;846;1017;1016;861;1827
981.062176;11;6;4294967284;1030;980;980;847;1017;1016;860;1829
981.56154;11;5;4294967287;1030;978;982;847;1017;1016;860;1827
982.06203;12;5;4294967287;1030;979;981;847;1017;1015;862;1828
982.561462;11;5;4294967293;1030;980;981;846;1017;1016;860;1829
